Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Outlet_Sales_Log,Item_Outlet_Sales_Sqrt,Item_Outlet_Sales_Cbrt,Item_Outlet_Sales_4rt,Item_Outlet_Sales_ratio,Item_Type_Combined,Outlet
2,FDY56,225.6062,1579.9434,Fruits and Vegetables,0.06266564200000001,16.35,2009,OUT018,2,1,2,7.365144302594551,39.74850185856066,11.646993765878944,6.304641294995351,0.7917536448127703,1,3
1,FDO24,158.1604,1901.5248,Baking Goods,0.176182345,11.1,2004,OUT035,1,2,1,7.550411369618263,43.606476583186584,12.38893567324736,6.603520014597259,0.8209741287088173,1,6
0,NCV29,177.8686,4621.9836,Health and Hygiene,0.022843501000000002,11.8,1997,OUT046,0,2,1,8.438579242580518,67.98517191270462,16.657486375374653,8.245312117361271,1.9955190481430702,2,8
2,FDQ48,98.6726,782.9808,Baking Goods,0.034411238,14.3,1997,OUT046,0,2,1,6.66310817461736,27.981794081152124,9.216875139937219,5.2897820447682085,0.33804817064480713,1,8
2,FDU15,36.6532,755.0172,Meat,0.0,13.65,2007,OUT017,1,2,1,6.626740530446485,27.47757631233148,9.105817638115248,5.241905790104537,0.32597502169320686,1,2
1,FDS47,86.2856,1406.1696,Breads,0.128861359,16.75,2004,OUT035,1,2,1,7.24862469098494,37.49892798467711,11.203298348284198,6.123636826647798,0.6071069187090413,1,6
1,FDO50,93.1804,1194.4452,Canned,0.078290271,16.25,1999,OUT049,0,1,1,7.085437088777529,34.56074651971511,10.610163504542307,5.8788388751279035,0.5156959337897823,1,9
1,FDW48,81.2618,402.809,Baking Goods,0.008539208000000001,18.0,2004,OUT035,1,2,1,5.998462504189629,20.07010214224133,7.385270188218925,4.479966756823239,0.17391083608852748,1,6
2,FDV20,125.2678,127.1678,Fruits and Vegetables,0.100095288,20.2,1998,OUT010,2,2,0,4.845507474205418,11.276870133153082,5.028738503217565,3.358105140276743,0.3742116974510194,1,0
1,FDW47,121.5414,2436.828,Breads,0.046447327999999996,15.0,1999,OUT049,0,1,1,7.7984524725541995,49.364238067653794,13.456794657956003,7.025968834805189,1.0520886943537364,1,9
2,FDA07,122.9072,4532.7664,Fruits and Vegetables,0.030794774,7.549999999999999,1985,OUT027,2,1,3,8.419087716411997,67.32582268342512,16.5496105882824,8.205231421686113,1.2270490221648294,1,5
2,FDZ16,193.5478,4649.9472,Frozen Foods,0.159081735,16.849999999999998,1985,OUT027,2,1,3,8.444611143678225,68.19052133544662,16.69101217157894,8.257755223754614,1.2587706185075158,1,5
1,FDN09,241.6828,4873.656,Snack Foods,0.034705807000000005,14.150000000000002,1985,OUT027,2,1,3,8.491599653114145,69.81157497149022,16.954498853671648,8.355332128137709,1.3193300297071902,1,5
1,FDB50,77.2986,1246.3776,Canned,0.154487495,13.0,2007,OUT017,1,2,1,7.127996703196325,35.30407341936621,10.761757750087309,5.9417231018759376,0.5381174961284685,1,2
0,NCL06,262.9594,5233.188,Household,0.07217867900000001,14.65,1999,OUT049,0,1,1,8.56277593158204,72.34077688275127,17.361561335358346,8.505338140412247,2.2594035895137616,2,9
1,DRG03,153.9998,5229.1932,Dairy,0.061686402,14.5,1985,OUT027,2,1,3,8.562012281296742,72.31316062792443,17.35714251069934,8.50371451942764,1.4155762367923868,0,5
1,DRM59,152.2998,3075.9959999999996,Hard Drinks,0.003599378,5.88,2002,OUT045,1,2,1,8.031384030234571,55.46166243451417,14.543265148685979,7.44725871945605,1.3280463846760278,0,7
1,FDU25,57.3246,1332.2658,Canned,0.026832182000000003,12.35,2007,OUT017,1,2,1,7.194636380742521,36.50021643771445,11.003485947513077,6.041540899283431,0.5751993107655263,1,2
0,NCU42,169.6474,2526.7110000000002,Household,0.019616991,9.0,2007,OUT017,1,2,1,7.834673735988518,50.26640030875495,13.62025348792172,7.089880133595698,1.0908952445553088,2,2
1,FDH21,158.4604,158.4604,Seafood,0.05226427,10.395,1998,OUT010,2,2,0,5.065504719830262,12.588105496856944,5.41136609151177,3.547972025940586,0.4662952041536263,1,0
1,DRO47,111.786,1697.79,Hard Drinks,0.112203445,10.195,2004,OUT035,1,2,1,7.437082684311259,41.20424735388331,11.929657916058828,6.419053462457164,0.7330126149185868,0,6
1,FDC44,115.7518,5351.0346,Fruits and Vegetables,0.17176107699999998,15.599999999999998,1985,OUT027,2,1,3,8.585045204371506,73.15076622975319,17.490917300396298,8.552822120782894,1.4485594875350665,1,5
0,NCL29,158.9604,1743.0644,Health and Hygiene,0.11417050599999999,9.695,2002,OUT045,1,2,1,7.4633999926286325,41.75002275448482,12.03477045030407,6.461425752454702,0.7525596179830825,2,7
2,FDL48,48.8034,340.2238,Baking Goods,0.08226641900000001,19.35,1997,OUT046,0,2,1,5.829603636362492,18.44515654582525,6.981063102469641,4.294782479454024,0.14688997891113642,1,8
2,FDJ21,146.6102,2770.3938,Snack Foods,0.038685176,16.7,2009,OUT018,2,1,2,7.926744755141729,52.63453049092392,14.044744259138312,7.254965919349582,1.38832149855286,1,3
1,FDT40,128.4678,508.6712,Frozen Foods,0.095795326,5.985,1997,OUT046,0,2,1,6.231801835325308,22.553740266306164,7.982624790080551,4.749077833254175,0.219616328548157,1,8
0,NCD43,103.7964,210.3928,Household,0.026814123999999998,8.85,1998,OUT010,2,2,0,5.3489762597457,14.504923302106771,5.94762563267062,3.8085329593042476,0.6191146408090165,2,0
1,FDM28,180.266,1617.894,Frozen Foods,0.045203854,15.7,1997,OUT046,0,2,1,7.388880582493382,40.22305309147977,11.739511388603482,6.342164700753187,0.6985179036283004,1,8
1,FDR35,198.8742,5773.1518,Breads,0.020697723,12.5,1997,OUT046,0,2,1,8.660973449535948,75.981259531545,17.93925179587381,8.716722981232397,2.4925303466506143,1,8
0,NCP17,65.6168,383.5008,Health and Hygiene,0.027827268,19.35,2009,OUT018,2,1,2,5.949341706854679,19.583176453272333,7.265331329788262,4.425288290413669,0.19218293274848533,2,3
2,FDT23,79.8986,1090.5804,Breads,0.074883035,7.72,2002,OUT045,1,2,1,6.994465310571802,33.02393677319529,10.29325099079222,5.746645697552207,0.4708528091124099,1,7
1,FDX15,162.1578,1283.6624,Meat,0.156298858,17.2,1997,OUT046,0,2,1,7.157472521329279,35.82823467602053,10.868016108695485,5.985669108464026,0.5542150280639354,1,8
0,NCU42,166.5474,4379.6324,Household,0.019412191999999998,9.0,1985,OUT027,2,1,3,8.38472007290779,66.17879116454154,16.361102043356965,8.135034797992049,1.1855946633079095,2,5
1,FDV23,125.7046,3237.1196,Breads,0.105324246,11.0,1985,OUT027,2,1,3,8.082439201034855,56.89569052221794,14.792886159942817,7.542923208028697,0.8763090989667156,1,5
2,FDY34,163.9842,331.5684,Snack Foods,0.019227816000000002,10.5,1985,OUT019,0,2,0,5.8038341231834405,18.209019742973535,6.921353717365589,4.267202800778694,0.9756933263382601,1,4
1,FDE16,208.3954,1041.9769999999999,Frozen Foods,0.044093978,8.895,1998,OUT010,2,2,0,6.948875149133041,32.27966852370079,10.138009898013257,5.681519913165912,3.066184850842122,1,0
2,FDV60,195.31099999999998,3338.987,Baking Goods,0.117599259,20.2,2002,OUT045,1,2,1,8.113422746554823,57.783968364936655,14.946456507783694,7.601576702562216,1.4415914760065542,1,7
1,FDQ44,120.0756,2302.3364,Fruits and Vegetables,0.036140297,20.5,1997,OUT046,0,2,1,7.741679712402023,47.98266770407832,13.204529360859986,6.9269522666233465,0.9940225970150877,1,8
1,FDZ09,165.2868,3111.9492,Snack Foods,0.10479168900000001,17.6,1987,OUT013,2,0,1,8.043004561257591,55.78484740500775,14.599707881814034,7.4689254518309225,1.3435690047566569,1,1
1,FDW36,106.8622,2011.3818,Baking Goods,0.057021155999999996,11.15,1999,OUT049,0,1,1,7.6065772275454595,44.848431410697074,12.623065586052306,6.696897147985556,0.8684043567329611,1,9
0,NCZ30,121.9098,3374.2744,Household,0.026058181,6.590000000000002,1985,OUT027,2,1,3,8.123935587599817,58.088504886939546,14.998924959991475,7.621581521373339,0.9134377855950873,2,5
2,FDL09,167.2816,2013.3792,Snack Foods,0.12829573,19.6,2002,OUT045,1,2,1,7.607569783458211,44.870694222398654,12.62724264313615,6.698559115391806,0.8692667245152184,1,7
2,FDE05,147.7102,1895.5326,Frozen Foods,0.03263762,10.895,2007,OUT017,1,2,1,7.547255133436825,43.53771468508654,12.37590839163811,6.598311502580531,0.8183870253620458,1,2
1,DRO35,114.2492,1853.5872,Hard Drinks,0.034765901,13.85,2007,OUT017,1,2,1,7.5248780676130975,43.05330649323,12.28393964425948,6.561501847384484,0.8002773019346454,0,2
1,FDN60,159.7604,2693.8268,Baking Goods,0.09569633400000001,15.1,2007,OUT017,1,2,1,7.898718063886478,51.90208858995946,13.91414601141642,7.204310417379269,1.163046682337491,1,2
0,NCZ29,125.2362,1384.1982,Health and Hygiene,0.071371458,15.0,1997,OUT046,0,2,1,7.2328763340168,37.20481420461605,11.144641261238498,6.0995749199936915,0.5976208731042126,2,8
1,FDX08,179.9318,2706.4770000000003,Fruits and Vegetables,0.022696131,12.85,2009,OUT018,2,1,2,7.903403068140698,52.02381185572622,13.935892264964352,7.212753417088805,1.356291009761446,1,3
2,FDZ16,194.1478,1162.4868,Frozen Foods,0.267565911,16.85,1998,OUT010,2,2,0,7.058316782558335,34.09526066772331,10.514678789511924,5.839114716095524,3.420804312824502,1,0
1,DRL37,44.477,865.54,Soft Drinks,0.053327763,15.5,1987,OUT013,2,0,1,6.763353589608416,29.420061182805178,9.530061743831379,5.424026288911695,0.37369270564476975,0,1
2,FDL21,41.048,479.376,Snack Foods,0.007145063,15.85,2004,OUT035,1,2,1,6.172485258168888,21.894656882445087,7.8263409257356535,4.679172670723435,0.20696826774171861,1,6
1,FDW10,174.83700000000002,5469.547,Snack Foods,0.071076055,21.2,2007,OUT017,1,2,1,8.606951076630155,73.95638579595409,17.6191026662396,8.59978986929065,2.3614504437475254,1,2
1,FDB53,148.3392,3877.6192,Frozen Foods,0.139426044,13.35,2004,OUT035,1,2,1,8.26297663603531,62.270532356805816,15.710441348448066,7.89116799699549,1.6741433212885686,1,6
2,DRM49,46.6086,624.5204,Soft Drinks,0.151925271,6.11,2004,OUT035,1,2,1,6.436983995165012,24.990406159164362,8.547692228516054,4.99904052385699,0.26963365991907234,0,6
0,NCD06,44.906000000000006,652.484,Household,0.099479703,13.0,1999,OUT049,0,1,1,6.480786617823405,25.5437663628526,8.673411580378794,5.054084127005861,0.2817068088706726,2,9
1,FDN10,118.9124,2844.2976,Snack Foods,0.045900447999999996,11.5,1985,OUT027,2,1,3,7.953071426798818,53.331956648898604,14.1685370971339,7.302873177654026,0.7699696566815732,1,5
1,FDS13,266.5884,1324.942,Canned,0.21799414,6.465000000000002,1985,OUT019,0,2,0,7.189123963877326,36.39975274641299,10.983285911195676,6.033220760623052,3.8988548582593126,1,4
1,FDH38,115.6808,1406.1696,Canned,0.010454459000000001,6.425,1999,OUT049,0,1,1,7.24862469098494,37.49892798467711,11.203298348284198,6.123636826647798,0.6071069187090413,1,9
1,FDY21,195.111,5303.097,Snack Foods,0.17264121300000002,15.099999999999998,1985,OUT027,2,1,3,8.576046268502937,72.82236606977283,17.438529364600797,8.533602174332527,1.435582470849422,1,5
1,FDT60,124.6388,2105.2596,Baking Goods,0.075701524,12.0,2002,OUT045,1,2,1,7.652194063928205,45.88310800283695,12.816473743438978,6.773707109318866,0.9089356424990476,1,7
1,DRZ24,120.344,3835.008,Soft Drinks,0.081914677,7.535,1999,OUT049,0,1,1,8.251926799848725,61.92744141331854,15.652681851471307,7.869399050328973,1.655746141933749,0,9
1,FDW56,190.9162,5195.2374,Fruits and Vegetables,0.071010513,7.68,1999,OUT049,0,1,1,8.55549760027555,72.07799525514011,17.31949132410815,8.489876044745301,2.2430186016508755,1,9
1,FDG57,48.6034,194.4136,Fruits and Vegetables,0.072444983,14.7,2002,OUT045,1,2,1,5.2699878484270695,13.943227746831075,5.793071393533374,3.73406316856465,0.08393713080636367,1,7
1,FDY14,263.0226,6079.4198,Dairy,0.06998190900000001,10.3,1987,OUT013,2,0,1,8.712664542775128,77.9706342157097,18.251029953757275,8.830098199664016,2.6247600732633787,1,1
2,FDS19,76.2012,1669.8264,Fruits and Vegetables,0.06457046,13.8,2007,OUT017,1,2,1,7.420474947911599,40.86350939407921,11.863798841276525,6.392457226613191,0.7209394659669865,1,2
1,FDX01,114.715,815.605,Canned,0.024159767000000002,10.1,2004,OUT035,1,2,1,6.703930169137615,28.558798994355488,9.343149394846169,5.344043318907088,0.35213351108834073,1,6
1,FDV32,64.251,1328.271,Fruits and Vegetables,0.089210159,7.785,2007,OUT017,1,2,1,7.191633375482751,36.44545239121062,10.992476949719986,6.03700690667243,0.5734745752010121,1,2
1,DRI39,54.893,679.1160000000001,Dairy,0.097611115,13.8,2007,OUT017,1,2,1,6.520791952437104,26.059854182247452,8.789847106153072,5.104885325082969,0.2932050459674348,0,2
0,NCU05,81.7618,966.7416,Health and Hygiene,0.058975504000000005,11.8,2009,OUT018,2,1,2,6.873931241543529,31.092468541432986,9.88788641850659,5.576062099854429,0.4844611429701401,2,3
0,NCA29,171.1106,3593.3226,Household,0.027430696,10.5,2007,OUT017,1,2,1,8.18683256877743,59.944329172991836,15.316706941264954,7.742372322033592,1.5513996402806325,2,2
2,FDO10,58.7588,400.8116,Snack Foods,0.0,13.650000000000002,1985,OUT019,0,2,0,5.9934914914676085,20.020279718325614,7.3730428973326205,4.474402721964756,1.1794525752121137,1,4
1,DRL47,124.2362,1887.543,Hard Drinks,0.038815341,19.7,2002,OUT045,1,2,1,7.54303126232064,43.44586286402883,12.358495905200327,6.591347575725986,0.8149375542330171,0,7
1,FDA50,98.441,96.541,Dairy,0.152632413,16.25,1985,OUT019,0,2,0,4.569967788579362,9.825527975635712,4.5874421190171795,3.134569823059571,0.2840874142952765,1,4
1,FDU23,167.1184,2476.776,Breads,0.021618297,12.150000000000002,1985,OUT027,2,1,3,7.81471299342598,49.76721812599133,13.529930847796003,7.054588444834421,0.6704791954249654,1,5
2,FDR27,134.4942,1854.9188,Meat,0.096491904,15.1,2009,OUT018,2,1,2,7.525596200498539,43.068768266575724,12.286880496573001,6.562679960700181,0.9295514768008335,1,3
1,DRH36,74.9696,2162.5184,Soft Drinks,0.033568871,16.2,2007,OUT017,1,2,1,7.6790287474403565,46.5028859319505,12.931630011508341,6.8193024520071335,0.9336568522570863,0,2
2,FDZ51,96.3094,666.4658,Meat,0.054507422,11.3,1987,OUT013,2,0,1,6.501988825474008,25.815998915401277,8.734927193251362,5.08094468729992,0.2877433833464727,1,1
2,FDQ40,175.7712,351.5424,Frozen Foods,0.063079544,11.099999999999998,1985,OUT019,0,2,0,5.862330329865049,18.749463992338555,7.057635708627863,4.330065125646328,1.0344700327441794,1,4
1,FDB17,180.1976,181.0976,Frozen Foods,0.06420812599999999,13.150000000000002,1985,OUT019,0,2,0,5.199036112454785,13.457250833658412,5.657669382198202,3.6684125768046334,0.5329088047470015,1,4
1,FDQ16,108.6912,2183.824,Frozen Foods,0.041974489000000004,19.7,2007,OUT017,1,2,1,7.688832747536977,46.73140271808669,12.973959707854148,6.8360370623693,0.942855441934496,1,2
2,FDG09,188.0556,2065.3116,Fruits and Vegetables,0.048207430999999995,20.6,2007,OUT017,1,2,1,7.633036389895271,45.44569946650618,12.734889904707185,6.741342556680099,0.8916882868539044,1,2
1,DRI59,223.5088,4697.8848,Hard Drinks,0.041065647000000004,9.5,2007,OUT017,1,2,1,8.454867643845414,68.54111758645317,16.748173618342527,8.278956310215266,2.0282890238688425,0,2
2,FDH47,96.1068,1846.9292,Starchy Foods,0.128709014,13.5,1987,OUT013,2,0,1,7.521279647033564,42.97591418457553,12.269214217000513,6.555601740845423,0.7974027426604549,1,1
1,FDA21,186.3924,1665.8316,Snack Foods,0.03596071,13.65,1997,OUT046,0,2,1,7.418079737185644,40.814600328803905,11.854330522137683,6.388630551910472,0.7192147304024723,1,8
0,NCO05,97.7384,591.2304,Health and Hygiene,0.046520703,7.27,1987,OUT013,2,0,1,6.382205789150958,24.31522979533609,8.393032771508548,4.931047535294716,0.25526086354811967,2,1
0,NCL31,144.747,143.14700000000002,Others,0.210596485,7.39,1985,OUT019,0,2,0,4.96387207428645,11.964405543109947,5.231112783530523,3.458960182353932,0.42123306257575494,2,4
0,NCH42,231.201,6201.927,Household,0.03674399,6.86,2007,OUT017,1,2,1,8.732615329194477,78.75231425170945,18.372808568311076,8.874250067003377,2.6776519639084846,2,2
1,FDG57,47.5034,972.068,Fruits and Vegetables,0.072238195,14.7,1987,OUT013,2,0,1,6.87942576086117,31.178005067675514,9.906012740322923,5.583726808116199,0.41968565403181834,1,1
0,NCQ50,211.9218,3419.5488,Household,0.034141213,18.75,1985,OUT027,2,1,3,8.137263891528585,58.47690826300583,15.065709948735451,7.647019567322019,0.9256938569093072,2,5
1,FDK24,45.2744,679.1160000000001,Baking Goods,0.101500374,9.195,2002,OUT045,1,2,1,6.520791952437104,26.059854182247452,8.789847106153072,5.104885325082969,0.2932050459674348,1,7
1,DRG39,54.2982,1104.5622,Dairy,0.042246575,14.15,1999,OUT049,0,1,1,7.007204336349232,33.23495449071655,10.337052586486353,5.7649765386093765,0.47688938358821004,0,9
2,FDX46,60.4562,1777.6860000000001,Snack Foods,0.058105769,12.3,2004,OUT035,1,2,1,7.483067797553082,42.16261377097013,12.11392881784772,6.493274502973837,0.7675073262088733,1,6
2,FDY01,116.7834,2303.6679999999997,Canned,0.170141787,11.8,1987,OUT013,2,0,1,7.742257914210557,47.99654154207363,13.207074567045007,6.927953633077637,0.9945975088699255,1,1
2,FDJ40,110.0912,1965.4416,Frozen Foods,0.049579883,13.6,2004,OUT035,1,2,1,7.583472231879151,44.33330125312123,12.526220374234338,6.658325709449879,0.8485698977410464,1,6
1,FDS01,178.2686,1955.4546,Canned,0.0,11.6,1999,OUT049,0,1,1,7.578377977357408,44.22052238497415,12.504967838718057,6.649851305478503,0.8442580588297606,1,9
1,FDJ09,43.6744,407.4696,Snack Foods,0.058725134000000005,15.0,2007,OUT017,1,2,1,6.009966328671114,20.185876250487617,7.413644172337554,4.492869489589879,0.17592302758046086,1,2
1,FDT49,105.62799999999999,1384.864,Canned,0.0,7.0,1999,OUT049,0,1,1,7.2333572188541515,37.21376089566869,11.146427834090717,6.100308262347788,0.5979083290316316,1,9
1,FDW50,168.4158,1504.0422,Dairy,0.075695552,13.1,1999,OUT049,0,1,1,7.315911562626791,38.78198293022161,11.457415789301368,6.227518199910909,0.6493629400396422,1,9
1,FDV39,197.7426,2570.6538,Meat,0.007321067,11.3,2007,OUT017,1,2,1,7.851915542423024,50.70161535888181,13.698758123528417,7.120506678522379,1.1098673357649662,1,2
1,FDY36,73.83800000000001,1245.046,Baking Goods,0.009463757,12.3,2007,OUT017,1,2,1,7.12692775600742,35.28520936596522,10.75792384960252,5.940135466970869,0.5375425842736303,1,2
0,NCE18,248.175,3495.45,Household,0.021407511,10.0,1987,OUT013,2,0,1,8.159217401744456,59.12233080655734,15.176362730192078,7.689104681727083,1.5091436189500316,2,1
1,FDB05,247.2776,743.0328,Frozen Foods,0.145669556,5.155,1985,OUT019,0,2,0,6.610740189100044,27.25862799188543,9.057381521847827,5.220979600791927,2.1864934783001972,1,4
1,FDK14,82.4934,982.7208,Canned,0.041273236,6.98,2009,OUT018,2,1,2,6.890325051319206,31.348377948468084,9.94206769962254,5.5989622206680485,0.4924687651679937,1,3
1,FDP10,107.0622,1376.2086,Snack Foods,0.128090139,19.0,1997,OUT046,0,2,1,7.2270876058405555,37.09728561498806,11.12315756215896,6.090754108892269,0.5941714019751839,1,8
1,FDC45,172.5106,2053.3272,Fruits and Vegetables,0.135707553,17.0,2004,OUT035,1,2,1,7.627216780842008,45.31365357152301,12.710209823656577,6.731541693514422,0.8865140801603616,1,6
1,FDS48,152.3708,3159.8868,Baking Goods,0.027774002000000002,15.15,2004,OUT035,1,2,1,8.058291483154497,56.21287041238866,14.674292613625244,7.497524285548441,1.3642658315308287,1,6
2,FDX04,49.4376,191.7504,Frozen Foods,0.07278643,19.599999999999998,1985,OUT019,0,2,0,5.256194526294734,13.84739686728159,5.766497297901703,3.721209059873093,0.5642563814968251,1,4
1,FDQ20,40.8138,1543.3244,Fruits and Vegetables,0.029640603999999997,8.325000000000001,1985,OUT027,2,1,3,7.341694070058485,39.285167684509126,11.556307094173944,6.267788101436513,0.4177878427406102,1,5
1,FDU13,146.9418,1029.9926,Canned,0.18793900300000002,8.355,2002,OUT045,1,2,1,6.937306896731854,32.093497783819075,10.098992155095114,5.665112336381254,0.444694319717276,1,7
0,NCR53,224.4404,1800.3232,Health and Hygiene,0.14492016,12.15,1987,OUT013,2,0,1,7.495721483321642,42.43021564875672,12.165132009680825,6.513847990915717,0.7772808277411212,2,1
2,FDN49,40.048,399.48,Breakfast,0.125419157,17.25,1999,OUT049,0,1,1,5.990163701374934,19.986995772251518,7.3648687854233525,4.470681801722363,0.1724735564514322,1,9
2,FDR31,144.6102,2916.204,Fruits and Vegetables,0.049121972,6.46,1987,OUT013,2,0,1,7.978038049529279,54.00188885585392,14.28694261819045,7.348597747587897,1.259056962095455,1,1
1,DRI03,175.3028,3719.1588,Dairy,0.0,6.03,1985,OUT027,2,1,3,8.22125279266391,60.98490632935333,15.493453774002841,7.809283342878098,1.0068002111945853,0,5
2,FDL58,262.2568,5273.1359999999995,Snack Foods,0.07414907400000001,5.78,1997,OUT046,0,2,1,8.57038053096726,72.61636179264285,17.40562640084392,8.521523443178623,2.276650945158905,1,8
0,NCJ05,151.9682,3354.3004,Health and Hygiene,0.04604992,18.7,1987,OUT013,2,0,1,8.117998503071343,57.91632239705833,14.969271017555815,7.61027741919165,1.4482029623371924,2,1
1,FDS10,180.3318,3428.2042,Snack Foods,0.035384612,19.2,2007,OUT017,1,2,1,8.139791846204929,58.550868482030225,15.078410443002038,7.651853924509421,1.4801105702807074,1,2
1,FDK34,240.1564,7150.691999999999,Snack Foods,0.038340116,13.349999999999998,1985,OUT027,2,1,3,8.874964414221644,84.56176440921747,19.265606728538884,9.195747082712609,1.9357383222753033,1,5
1,FDW48,81.8618,161.1236,Baking Goods,0.0,18.0,1985,OUT019,0,2,0,5.082171772315474,12.693447128341457,5.441513599873668,3.5627864275509777,0.4741320983410822,1,4
1,FDE08,147.7734,4602.6754,Fruits and Vegetables,0.049080853,18.2,1985,OUT027,2,1,3,8.434393022104052,67.84302027474897,16.63425861504763,8.236687457634225,1.2459738381647276,1,5
0,NCH06,245.646,3695.19,Household,0.076183667,12.299999999999999,1985,OUT027,2,1,3,8.214787252899267,60.78807448834023,15.460098549679255,7.796670731045414,1.000311702851763,2,5
1,FDV08,39.9454,377.5086,Fruits and Vegetables,0.028711412000000002,7.35,2009,OUT018,2,1,2,5.933593349886539,19.429580541020435,7.227292248887364,4.4078997879965955,0.18918007442429025,1,3
2,FDQ15,81.6276,1787.0072,Meat,0.0,20.35,1997,OUT046,0,2,1,7.48829754425036,42.27300793650719,12.135064828233986,6.5017696003862815,0.7715317091927401,1,8
1,FDL56,88.9198,3139.9128,Fruits and Vegetables,0.12517151,14.099999999999998,1985,OUT027,2,1,3,8.05195030781605,56.03492482372043,14.643307950881088,7.485647922773314,0.8499945929097144,1,5
1,DRC12,189.7188,2285.0256,Soft Drinks,0.037826873,17.85,1997,OUT046,0,2,1,7.73413250676664,47.80194138316978,13.171352011602652,6.913894805619318,0.9865487429021922,0,8
2,FDX49,231.33,4660.6,Canned,0.101747034,4.615,1987,OUT013,2,0,1,8.446899474196238,68.26858721256798,16.703748545976694,8.262480693627548,2.012191491933376,1,1
1,FDJ09,47.2744,679.1160000000001,Snack Foods,0.0,15.0,2004,OUT035,1,2,1,6.520791952437104,26.059854182247452,8.789847106153072,5.104885325082969,0.2932050459674348,1,6
2,FDN23,145.8444,3773.7544,Breads,0.075142108,6.575000000000001,1985,OUT027,2,1,3,8.235825646969358,61.430891251877505,15.568898147139826,7.837786119299091,1.0215795913087915,1,5
2,DRD01,56.7614,1049.9666,Soft Drinks,0.061424738,12.1,2009,OUT018,2,1,2,6.956513633121826,32.40318811475192,10.163855796725434,5.692379828749301,0.5261675085839607,0,3
1,FDS43,187.324,1864.24,Fruits and Vegetables,0.040597054,11.65,2002,OUT045,1,2,1,7.530608742322083,43.17684564671208,12.30742715774934,6.570909042644867,0.8048765967733502,1,7
1,FDY48,104.4332,307.5996,Baking Goods,0.041556697000000004,14.0,1985,OUT019,0,2,0,5.728798937240526,17.538517611246398,6.750385711841073,4.1879013373342975,0.9051612786511569,1,4
2,FDU12,262.1568,527.3136,Baking Goods,0.126791761,15.5,1998,OUT010,2,2,0,6.267795437973214,22.96330986595791,8.07897611441929,4.792004785677693,1.551705049116269,1,0
2,FDX33,158.5578,2406.867,Snack Foods,0.11748483400000001,9.195,1997,OUT046,0,2,1,7.786081180751653,49.05983081911311,13.401416275641427,7.004272326167302,1.039153177619879,1,8
2,FDH45,43.2796,123.8388,Fruits and Vegetables,0.106097275,15.1,2009,OUT018,2,1,2,4.8189807198719885,11.128288278077632,4.984469141770671,3.3359089133364583,0.062059072033365054,1,3
2,FDJ10,140.3838,1826.2894,Snack Foods,0.129395895,5.095,1987,OUT013,2,0,1,7.510041537096391,42.73510734747252,12.223339269193303,6.537209446504871,0.7884916089104641,1,1
2,FDX32,142.5786,3323.0078,Fruits and Vegetables,0.10026502699999999,15.1,2009,OUT018,2,1,2,8.108625615628396,57.64553582021768,14.922575569951782,7.59246572729951,1.6652517662286288,1,3
1,DRG51,165.3526,3453.5046,Dairy,0.011557563,12.1,1999,OUT049,0,1,1,8.147144820510189,58.76652618625675,15.11541282559007,7.665932832099219,1.4910338955226314,0,9
0,NCB31,263.791,2103.928,Household,0.119157788,6.235,2009,OUT018,2,1,2,7.651561352739745,45.868594920708,12.813770986348414,6.77263574398535,1.0543369227173847,2,3
1,FDW47,121.8414,243.6828,Breads,0.077622622,15.0,1998,OUT010,2,2,0,5.495867379560154,15.610342725257507,6.246090782058867,3.950992625310443,0.7170758181522152,1,0
1,FDT20,39.1164,1235.7248,Fruits and Vegetables,0.041194986,10.5,1985,OUT027,2,1,3,7.119412959504934,35.15287754935576,10.731009703224842,5.928986215986318,0.33451865234105804,1,5
2,FDI34,232.3668,3685.8688,Snack Foods,0.08513595300000001,10.65,1997,OUT046,0,2,1,8.212261543456293,60.71135643353721,15.447088121575845,7.791749253764344,1.5913560141918812,1,8
2,FDH56,114.2492,463.3968,Fruits and Vegetables,0.10681691900000001,9.8,1998,OUT010,2,2,0,6.138583706493207,21.526653246615,7.738397066720329,4.639682451053628,1.3636195886173272,1,0
1,DRJ47,173.408,1038.6480000000001,Hard Drinks,0.04421348,18.25,1987,OUT013,2,0,1,6.945675146402371,32.22806230600903,10.127201776921794,5.676976510961537,0.44843124677372376,0,1
1,FDP04,62.0168,1534.0032,Frozen Foods,0.013745883,15.349999999999998,1985,OUT027,2,1,3,7.335636067974569,39.16635290654467,11.532994595803405,6.258302717713859,0.4152645339406238,1,5
0,NCZ06,251.8698,3551.3772,Household,0.09430805800000001,19.6,1999,OUT049,0,1,1,8.175090750900747,59.59343252406258,15.256875444941663,7.719678265579634,1.5332899168532321,2,9
2,FDY37,144.247,3149.2340000000004,Canned,0.026622757,17.0,2002,OUT045,1,2,1,8.054914527644767,56.11803631632169,14.657783762546707,7.491197255200379,1.359666536692124,1,7
2,FDO46,190.2872,4727.18,Snack Foods,0.014234595,9.6,1999,OUT049,0,1,1,8.461084109188194,68.75449076242221,16.78291441368775,8.291832774629636,2.040937084675281,1,9
